pattern,episode,belief,no_leave,null_choice,max_turns_hit,repetitive_loop
The X is [prep] Y,55,shared_truth,False,False,False,False
The X is [prep] Y,56,false_belief,False,False,False,False
The X is [prep] Y,56,ignorance,False,False,False,False
The X is [prep] Y,56,shared_truth,False,False,False,False
The X is [prep] Y,57,false_belief,False,False,False,False
The X is [prep] Y,57,ignorance,False,False,False,False
The X is [prep] Y,57,shared_truth,False,False,False,False
The X is [prep] Y,58,false_belief,False,False,False,False
The X is [prep] Y,58,ignorance,False,False,False,False
The X is [prep] Y,58,shared_truth,False,False,False,False
The X is [prep] Y,59,false_belief,False,False,False,False
The X is [prep] Y,59,ignorance,False,False,False,False
The X is [prep] Y,59,shared_truth,False,False,False,False
The X is [prep] Y,5,false_belief,False,False,False,False
The X is [prep] Y,5,ignorance,False,False,False,False
The X is [prep] Y,5,shared_truth,False,False,False,False
The X is [prep] Y,60,false_belief,False,False,False,False
The X is [prep] Y,60,ignorance,False,False,False,False
The X is [prep] Y,60,shared_truth,False,False,False,False
The X is [prep] Y,61,false_belief,False,False,False,False
The X is [prep] Y,61,ignorance,False,False,False,False
The X is [prep] Y,61,shared_truth,False,False,False,False
The X is [prep] Y,62,false_belief,False,False,False,False
The X is [prep] Y,62,ignorance,False,False,False,False
The X is [prep] Y,62,shared_truth,False,False,False,False
The X is [prep] Y,63,false_belief,False,False,False,False
The X is [prep] Y,63,ignorance,False,False,False,False
The X is [prep] Y,63,shared_truth,False,False,False,False
The X is [prep] Y,64,false_belief,False,False,False,False
The X is [prep] Y,64,ignorance,False,False,False,False
The X is [prep] Y,64,shared_truth,False,False,False,False
The X is [prep] Y,65,false_belief,False,False,False,False
The X is [prep] Y,65,ignorance,False,False,False,False
The X is [prep] Y,65,shared_truth,False,False,False,False
The X is [prep] Y,66,false_belief,False,False,False,False
The X is [prep] Y,66,ignorance,False,False,False,False
The X is [prep] Y,66,shared_truth,False,False,False,False
The X is [prep] Y,67,false_belief,False,False,False,False
The X is [prep] Y,67,ignorance,False,False,False,False
The X is [prep] Y,67,shared_truth,False,False,False,False
The X is [prep] Y,68,false_belief,False,False,False,False
The X is [prep] Y,68,ignorance,False,False,False,False
The X is [prep] Y,68,shared_truth,False,False,False,False
The X is [prep] Y,69,false_belief,False,False,False,False
The X is [prep] Y,69,ignorance,False,False,False,False
The X is [prep] Y,69,shared_truth,False,False,False,False
The X is [prep] Y,6,false_belief,False,False,False,False
The X is [prep] Y,6,ignorance,False,False,False,False
The X is [prep] Y,6,shared_truth,False,False,False,False
The X is [prep] Y,70,false_belief,False,False,False,False
The X is [prep] Y,70,ignorance,False,False,False,False
The X is [prep] Y,70,shared_truth,False,False,False,False
The X is [prep] Y,71,false_belief,False,False,False,False
The X is [prep] Y,71,ignorance,False,False,False,False
The X is [prep] Y,71,shared_truth,False,False,False,False
The X is [prep] Y,72,false_belief,False,False,False,False
The X is [prep] Y,72,ignorance,False,False,False,False
The X is [prep] Y,72,shared_truth,False,False,False,False
The X is [prep] Y,73,false_belief,False,False,False,False
The X is [prep] Y,73,ignorance,False,False,False,False
The X is [prep] Y,73,shared_truth,False,False,False,False
The X is [prep] Y,74,false_belief,False,False,False,False
The X is [prep] Y,74,ignorance,False,False,False,False
The X is [prep] Y,74,shared_truth,False,False,False,False
The X is [prep] Y,75,false_belief,False,False,False,False
The X is [prep] Y,75,ignorance,False,False,False,False
The X is [prep] Y,75,shared_truth,False,False,False,False
The X is [prep] Y,76,false_belief,False,False,False,False
The X is [prep] Y,76,ignorance,False,False,False,False
The X is [prep] Y,76,shared_truth,False,False,False,False
The X is [prep] Y,77,false_belief,False,False,False,False
The X is [prep] Y,77,ignorance,False,False,False,False
The X is [prep] Y,77,shared_truth,False,False,False,False
The X is [prep] Y,78,false_belief,False,False,False,False
The X is [prep] Y,78,ignorance,False,False,False,False
The X is [prep] Y,78,shared_truth,False,False,False,False
The X is [prep] Y,79,false_belief,False,False,False,False
The X is [prep] Y,79,ignorance,False,False,False,False
The X is [prep] Y,79,shared_truth,False,False,False,False
The X is [prep] Y,7,false_belief,False,False,False,False
The X is [prep] Y,7,ignorance,False,False,False,False
The X is [prep] Y,7,shared_truth,False,False,False,False
The X is [prep] Y,80,false_belief,False,False,False,False
The X is [prep] Y,80,ignorance,False,False,False,False
The X is [prep] Y,80,shared_truth,False,False,False,False
The X is [prep] Y,81,false_belief,False,False,False,False
The X is [prep] Y,81,ignorance,False,False,False,False
The X is [prep] Y,81,shared_truth,False,False,False,False
The X is [prep] Y,82,false_belief,False,False,False,False
The X is [prep] Y,82,ignorance,False,False,False,False
The X is [prep] Y,82,shared_truth,False,False,False,False
The X is [prep] Y,83,false_belief,False,False,False,False
The X is [prep] Y,83,ignorance,False,False,False,False
The X is [prep] Y,83,shared_truth,False,False,False,False
The X is [prep] Y,84,false_belief,False,False,False,False
The X is [prep] Y,84,ignorance,False,False,False,False
The X is [prep] Y,84,shared_truth,False,False,False,False
The X is [prep] Y,85,false_belief,False,False,False,False
The X is [prep] Y,85,ignorance,False,False,False,False
The X is [prep] Y,85,shared_truth,False,False,False,False
The X is [prep] Y,86,false_belief,False,False,False,False
The X is [prep] Y,86,ignorance,False,False,False,False
The X is [prep] Y,86,shared_truth,False,False,False,False
The X is [prep] Y,87,false_belief,False,False,False,False
The X is [prep] Y,87,ignorance,False,False,False,False
The X is [prep] Y,87,shared_truth,False,False,False,False
The X is [prep] Y,88,false_belief,False,False,False,False
The X is [prep] Y,88,ignorance,False,False,False,False
The X is [prep] Y,88,shared_truth,False,False,False,False
The X is [prep] Y,89,false_belief,False,False,False,False
The X is [prep] Y,89,ignorance,False,False,False,False
The X is [prep] Y,89,shared_truth,False,False,False,False
The X is [prep] Y,8,false_belief,False,False,False,False
The X is [prep] Y,8,ignorance,False,False,False,False
The X is [prep] Y,8,shared_truth,False,False,False,False
The X is [prep] Y,90,false_belief,False,False,False,False
The X is [prep] Y,90,ignorance,False,False,False,False
The X is [prep] Y,90,shared_truth,False,False,False,False
The X is [prep] Y,91,false_belief,False,False,False,False
The X is [prep] Y,91,ignorance,False,False,False,False
The X is [prep] Y,91,shared_truth,False,False,False,False
The X is [prep] Y,92,false_belief,False,False,False,False
The X is [prep] Y,92,ignorance,False,False,False,False
The X is [prep] Y,92,shared_truth,False,False,False,False
The X is [prep] Y,93,false_belief,False,False,False,False
The X is [prep] Y,93,ignorance,False,False,False,False
The X is [prep] Y,93,shared_truth,False,False,False,False
The X is [prep] Y,94,false_belief,False,False,False,False
The X is [prep] Y,94,ignorance,False,False,False,False
The X is [prep] Y,94,shared_truth,False,False,False,False
The X is [prep] Y,95,false_belief,False,False,False,False
The X is [prep] Y,95,ignorance,False,False,False,False
The X is [prep] Y,95,shared_truth,False,False,False,False
The X is [prep] Y,96,false_belief,False,False,False,False
The X is [prep] Y,96,ignorance,False,False,False,False
The X is [prep] Y,96,shared_truth,False,False,False,False
The X is [prep] Y,97,false_belief,False,False,False,False
The X is [prep] Y,97,ignorance,False,False,False,False
The X is [prep] Y,97,shared_truth,False,False,False,False
The X is [prep] Y,98,false_belief,False,False,False,False
The X is [prep] Y,98,ignorance,False,False,False,False
The X is [prep] Y,98,shared_truth,False,False,False,False
The X is [prep] Y,99,false_belief,False,False,False,False
The X is [prep] Y,99,ignorance,False,False,False,False
The X is [prep] Y,99,shared_truth,False,False,False,False
The X is [prep] Y,9,false_belief,False,False,False,False
The X is [prep] Y,9,ignorance,False,False,False,False
The X is [prep] Y,9,shared_truth,False,False,False,False
The X you're looking for is Y,0,false_belief,False,False,False,False
The X you're looking for is Y,0,ignorance,False,False,False,False
The X you're looking for is Y,0,shared_truth,False,False,False,False
The X you're looking for is Y,10,false_belief,False,False,False,False
The X you're looking for is Y,10,ignorance,False,False,False,False
The X you're looking for is Y,10,shared_truth,False,False,False,False
The X you're looking for is Y,11,false_belief,False,False,False,False
The X you're looking for is Y,11,ignorance,False,False,False,False
The X you're looking for is Y,11,shared_truth,False,False,False,False
The X you're looking for is Y,12,false_belief,False,False,False,False
The X you're looking for is Y,12,ignorance,False,False,False,False
The X you're looking for is Y,12,shared_truth,False,False,False,False
The X you're looking for is Y,13,false_belief,False,False,False,False
The X you're looking for is Y,13,ignorance,False,False,False,False
The X you're looking for is Y,13,shared_truth,False,False,False,False
The X you're looking for is Y,14,false_belief,False,False,False,False
The X you're looking for is Y,14,ignorance,False,False,False,False
The X you're looking for is Y,14,shared_truth,False,False,False,False
The X you're looking for is Y,15,false_belief,False,False,False,False
The X you're looking for is Y,15,ignorance,False,False,False,False
The X you're looking for is Y,15,shared_truth,False,False,False,False
The X you're looking for is Y,16,false_belief,False,False,False,False
The X you're looking for is Y,16,ignorance,False,False,False,False
The X you're looking for is Y,16,shared_truth,False,False,False,False
The X you're looking for is Y,17,false_belief,False,False,False,False
The X you're looking for is Y,17,ignorance,False,False,False,False
The X you're looking for is Y,17,shared_truth,False,False,False,False
The X you're looking for is Y,18,false_belief,False,False,False,False
The X you're looking for is Y,18,ignorance,False,False,False,False
The X you're looking for is Y,18,shared_truth,False,False,False,False
The X you're looking for is Y,19,false_belief,False,False,False,False
The X you're looking for is Y,19,ignorance,False,False,False,False
The X you're looking for is Y,19,shared_truth,False,False,False,False
The X you're looking for is Y,1,false_belief,False,False,False,False
The X you're looking for is Y,1,ignorance,False,False,False,False
The X you're looking for is Y,1,shared_truth,False,False,False,False
The X you're looking for is Y,20,false_belief,False,False,False,False
The X you're looking for is Y,20,ignorance,False,False,False,False
The X you're looking for is Y,20,shared_truth,False,False,False,False
The X you're looking for is Y,21,false_belief,False,False,False,False
The X you're looking for is Y,21,ignorance,False,False,False,False
The X you're looking for is Y,21,shared_truth,False,False,False,False
The X you're looking for is Y,22,false_belief,False,False,False,False
The X you're looking for is Y,22,ignorance,False,False,False,False
The X you're looking for is Y,22,shared_truth,False,False,False,False
The X you're looking for is Y,23,false_belief,False,False,False,False
The X you're looking for is Y,23,ignorance,False,False,False,False
